,cell2_bc1018,520_1,cell2_bc1010,522_1,cell3_bc1010,26607014,19607016,cell3_bc1011,523_1,cell3_bc1009,64607015,518_1,cell2_bc1011,516_1,13607008,cell3_bc1008,cell2_bc1019,521_1,cell3_bc1017,13607012,61607011,cell2_bc1012,cell2_bc1021,cell3_bc1001,21607010,cell2_bc1020,cell2_bc1016,519_1,cell3_bc1003,cell2_bc1022,cell3_bc1016,61607009,cell3_bc1015,cell2_bc1009,62607013,517_1,cell2_bc1015,cell2_bc1017
136.125,,,,,,,,,,0.9997370064226124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.16666666666666,,,,,,0.046940397982868,,,,,0.1111811825202777,,,,,,,,,,,,,,,,,,,,,,,,0.4254816400255934,,,
136.25,,,,,,,,,,0.2441763568956914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.33333333333334,,,,,,0.1984226915682835,,,,,0.1252360346687515,,,,,,,,,,0.2788758637645042,,,,,,,,,,,,,,0.4229334250296664,,,
136.375,,,,,,,,,,0.6708315525417398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.5,,,,,,0.941249056929623,,,,0.5680463738877378,0.1122532158840354,,,,,,,,,,,,,,0.3454205053286481,,,,,,,,,,0.4301176264090161,,,
136.625,,,,,,,,,,0.6228086901137821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.66666666666666,,,,,,0.0396492663766636,0.4627791625222138,,,,0.9504703544970674,,,,0.3581824391168179,,,,,,7.134915926783856e-06,,,,0.362064880277204,,,,,,,0.1743568828113543,,,0.423273090980633,,,
136.75,,,,,,,,,,0.970485186829271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.83333333333334,,,,,,0.7429638004720579,0.4651340898561059,,,,0.1108016748810508,,,,0.3581824391168179,,,,,,0.9981729413920688,,,,0.362064880277204,,,,,,,0.184827536361599,,,0.4199530763708199,,,
136.875,,,,,,,,,,0.4525948596145767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0,0.9995205724121252,0.3991704273046247,0.3026282121792196,0.2099630099604265,0.1713248530119563,0.0490952881856086,0.4597818766640089,0.3978211568589005,0.7838001533524889,0.9465338171485036,0.1174364762007771,0.9940124972961192,0.3872846251083532,,0.9478217199543736,0.5804042298227051,0.3410001365931583,0.7256094206898073,0.7123705456720119,0.3427619693467421,0.2319233448020996,0.4396723391048167,0.9510988000695568,0.4224016840101589,0.3405541040051135,0.2624781772333262,0.5786810217423625,0.0223387718481125,0.4482624131002503,0.0854706336950914,0.9897810648711988,0.997044178171777,0.7365819710718077,0.0901027636715313,0.4268115849959119,0.289049767917593,0.2049197593657897,0.5784929705088915
137.25,,,,,,,,,,,,,,,,,,0.9449228046216064,,,,,,,,,,,,,,,,,,,,
137.5,,,,,,,,0.946284647258923,,,,,,,,,,0.6766831192857303,,,,,,,,,,,,,,,,,,,,
137.75,,,,,,,,,,,,,,,,,,0.928054908173153,,,,,,,,,,,,,,,,,,,,
138.0,0.9654644881467496,0.9997933723657864,0.3072960740136631,0.7302265102904291,0.9999976125441072,0.0337453805544725,0.4618323052561308,0.9998455207263836,0.8120588127191077,0.3727635998428411,0.1254650015302587,0.3001615118361387,0.3989175199687517,0.9998889226865556,0.3680514854976171,0.2439602416370129,0.3221265385686587,0.000212603303859,0.9971941839724836,0.3427619693467421,0.9178421346919132,0.454544722513651,0.1720697931895355,0.4224016840101589,0.3613316939990781,0.2494028871219066,0.3923371260357274,0.0362319281642108,0.8520122094178908,0.0083172360378318,0.3009320727145502,0.9996945819728138,0.7630726155942703,0.0900996223954346,0.418811457637542,0.2768440625145737,0.5233201574078415,0.7454196256336691
138.07692307692307,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.11111111111111,,,,,,,,0.9260483596296532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.15384615384616,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.2,,,,,,,,,,,,,,0.2377893820151942,,,,,,,,,,,,,,,,,,,,,,,,
138.22222222222223,,,,,,,,0.8040078196507898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.23076923076923,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.30769230769232,,,,0.2114624739245324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.33333333333334,,,,,,,,0.2871905495593087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.3846153846154,,,,0.2195434779908677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.4,,,,,,,,,,,,,,0.2377893820151942,,,,,,,,,,,,,,,,,,,,,,,,
138.44444444444446,,,,,,,,0.7975107602859189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.46153846153845,,,,0.060866989141226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.53846153846155,,,,0.7903303113270831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.55555555555554,,,,,,,,0.2873723554847435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.6,,,,,,,,,,,,,,0.2377893820151942,,,,,,,,,,,,,,,,,,,,,,,,
138.6153846153846,,,,0.2520225245841256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.66666666666666,,,,,,,,0.2853787816007546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.69230769230768,,,,0.6183690642932625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.76923076923077,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.77777777777777,,,,,,,,0.7948777766411925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.8,,,,,,,,,,,,,,0.2377893820151942,,,,,,,,,,,,,,,,,,,,,,,,
138.84615384615384,,,,0.2595324691994844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.88888888888889,,,,,,,,0.2901267420859865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.92307692307693,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0,0.4871041766377239,0.8651543754459421,0.3187675684587208,0.964076002513932,3.007282546046563e-11,0.6511341134648966,0.4618323052561308,0.9975265173905988,0.4328437697073302,0.9613457105021588,0.1174364761994043,0.8141067832457926,0.3872846251083532,0.0641566571273296,0.3581824391168179,0.7212186957910391,0.3398218228279888,0.9752804599638986,0.9449106208394172,0.339195210967465,0.971867200346471,0.3932840228771894,0.951040463688474,0.43152076907213,0.3454205053286481,0.2554295771391981,0.6173067327502568,2.660861985390105e-09,0.6765738189445302,0.3201090135475316,0.8025769059092513,0.195342208981711,0.6951068106215451,0.6353948222097212,0.423273090980633,0.3005822893773518,0.2071130033889924,0.2739852130473515
139.05555555555554,,,,,,,,,,,,,,,,,,0.9679215902952654,,,,,,,,,,,,,,,,,,,,
139.11111111111111,,,,,,,,,,,,,,,,,,0.6983703496965078,,,,,,,,,,,,,,,,,,,,
139.16666666666666,,,,,,,,,,,,,,,,,,0.1703615897344526,,,,,,,,,,,,,,,,,,,,
139.2,,,,,,0.1500599253269428,0.4621115156197461,,,,0.8999950997558814,,,,0.3788237295059791,,,,,0.3477516436664959,0.7189720492698485,,,,0.3454205053286481,,,,,,,0.195342208981711,,,0.430194622505393,,,
139.22222222222223,,,,,,,,,,,,,,,,,,0.9767997192975032,,,,,,,,,,,,,,,,,,,,
139.27777777777777,,,,,,,,,,,,,,,,,,0.0226466735982848,,,,,,,,,,,,,,,,,,,,
139.33333333333334,,,,,,,,,,,,,,,,,,0.99944475726802,,,,,,,,,,,,,,,,,,,,
139.38888888888889,,,,,,,,,,,,,,,,,,0.1985073603980766,,,,,,,,,,,,,,,,,,,,
139.4,,,,,,0.997011319119122,0.4627791625222138,,,,0.1251490383828888,,,,0.3698497815446241,,,,,0.3427619693467421,0.9855085453948436,,,,0.3621247522003037,,,,,,,0.1889657562574604,,,0.4267302959615539,,,
139.44444444444446,,,,,,,,,,,,,,,,,,0.1970273798225353,,,,,,,,,,,,,,,,,,,,
139.5,,,,,,,,,,,,,,,,,,0.2023893245142619,,,,,,,,,,,,,,,,,,,,
139.55555555555554,,,,,,,,,,,,,,,,,,0.1964125330438735,,,,,,,,,,,,,,,,,,,,
139.6,,,,,,5.2507870195444354e-11,0.4674750058412519,,,,0.9917003294552336,,,,0.9494180953444322,,,,,0.353287781200565,0.9880981745773134,,,,0.362064880277204,,,,,,,0.1884236670512547,,,0.423273090980633,,,
139.61111111111111,,,,,,,,,,,,,,,,,,0.6978394485489573,,,,,,,,,,,,,,,,,,,,
139.66666666666666,,,,,,,,,,,,,,,,,,0.2231136229037932,,,,,,,,,,,,,,,,,,,,
139.72222222222223,,,,,,,,,,,,,,,,,,0.7375031899740201,,,,,,,,,,,,,,,,,,,,
139.77777777777777,,,,,,,,,,,,,,,,,,0.2023042198354138,,,,,,,,,,,,,,,,,,,,
139.8,,,,,,0.9994299772356297,0.4621115156197461,,,,0.9973759725491927,,,,0.953588811326458,,,,,0.999701262342458,0.985120309202736,,,,0.3454205053286481,,,,,,,0.1863490274504428,,,0.4254816400255934,,,
139.83333333333334,,,,,,,,,,,,,,,,,,0.1839490213710191,,,,,,,,,,,,,,,,,,,,
139.88888888888889,,,,,,,,,,,,,,,,,,0.8501713385429113,,,,,,,,,,,,,,,,,,,,
139.94444444444446,,,,,,,,,,,,,,,,,,0.186772802379242,,,,,,,,,,,,,,,,,,,,
140.0,0.8807601426156895,3.1316783004590854e-08,0.3290936441672597,0.98979316229225,0.9999999999971312,0.999096437710828,0.4621115156197461,0.3103477686759142,0.9324958094204056,0.0183543034817445,0.1251262251889066,0.990953772700318,0.3998535586311769,0.9999956482101218,0.383701857380322,0.9939354205660232,0.3407873516429699,0.6434350184203055,0.1728136108125651,0.3355256325486791,0.950104824307386,0.4429021128153729,0.9863967656974556,0.427062989914727,0.3664737980882568,0.2417413929868305,0.5784898805021083,0.0069336595563071,0.4450020829380547,0.0891742307004133,0.011391804766675,0.1983906412871568,0.9999999882946105,0.3235112144276781,0.4254816400255934,0.289049767917593,0.4461468299588903,0.7114417429533592
140.33333333333334,,,,,,0.999335002479727,,,,,,,,,,,,,,,,,,,,,,,,,0.6639692054378148,,,,,,,
140.66666666666666,,,,,,0.1984226915682835,,,,,,,,,,,,,,,,,,,,,,,,,0.3310650551140879,,,,,,,
141.0,0.2285875521900201,0.7942817503843569,0.3026282121792196,0.3275526041785115,0.89287571120851,0.0491240033250217,0.4621115156197461,3.549498511882392e-05,0.4325809049958398,0.7393488429605396,0.1171663918339798,0.0273081422556766,0.3883701425833979,0.5992803581716808,0.8851229997271072,0.3861075408864033,0.9798689975933595,0.0006941266474877,0.0252133282135019,0.3391952677089945,0.936968607539483,0.4548473771008864,0.6428674192886216,0.4224016840101589,0.3454205053286481,0.0937296448349973,0.3928690057465173,0.6623810680546793,0.4482624131002503,0.2822545761335407,0.2790937117733274,0.1983906412871568,0.1303477231894724,0.3061515766676785,0.4276785509992891,0.2817751925405154,0.6944538075149473,0.001969542759616
141.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2400455210034066,,,,,,,,,,
141.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2266769611560796,,,,,,,,,,
141.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2321463761643244,,,,,,,,,,
142.0,0.8731309627717779,0.9997006638163524,0.3086374521232785,0.935233185828592,0.999676714222838,0.9379057469365338,0.46738919742909,0.853669683909253,0.4300982936850389,0.2029847881869195,0.1092068339035472,0.8255116353724692,0.3872846251083532,,0.962791175790933,0.3861075408864033,0.3203606000880559,0.0983419055539277,0.8192739234484812,0.3357124665756614,0.9964057181110256,0.6446502500903467,0.9945141333507268,0.4380792990955797,0.9648322393451856,0.244835721399623,0.4048751190780598,0.0100690937457555,0.3502772101026577,0.658373312963467,0.9763316787489292,0.1889658491455212,0.0964440615983746,0.3114380823459156,0.423273090980633,0.0898781215407985,0.6056903431976604,0.341318334527083
142.5,,,,,,,,,,0.9653477584174364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0,0.9914146710103104,0.9951032713017752,0.3187675684587208,0.7480750569769027,0.1288020459115111,9.069075600301184e-11,0.869849942581583,0.6940883571577673,0.4470421923549546,0.9958136779088108,0.1247972064062983,0.1771730154858136,0.3872846251083532,,0.3786485011347179,0.3806367783077584,0.3221265385686587,0.8457324221184765,0.0585035785771209,0.3359097093974883,0.2501965485246111,0.4617913552624362,0.1665865064486139,0.0723728248511295,0.362064880277204,0.2494028871219066,,0.4811152767076502,0.4450020829380547,0.3154395865964302,0.7617905628434929,0.18881212625404,0.9287682723702604,0.5326939236749666,0.7044373711535478,0.2971223261665437,0.0004426670557237,0.3320887748425265
143.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3357232576504521,,,,,
143.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1577150290495329,,,,,
143.5,,,,,,,,,,,,,,,,,,,,,0.2813543933503866,,,,,,,0.2400455210034066,,,,,0.5085471411067217,,,,,
143.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032381268867304,,,,,
143.83333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5331955946483423,,,,,
144.0,0.91703368477618,0.1040064026902792,3.381485107957057e-05,0.0675508230839852,0.9999998823915304,0.9999148227348544,0.4616990464198981,0.0491588391311096,0.4426141791505878,0.6839420865007009,0.1143917562061784,0.2157270643160122,0.400293121129217,,0.3705006670036697,0.3549603109943729,0.5851333107657568,0.8446778038875977,0.9996777537572452,0.3424252512450263,,0.4700842861209822,0.4893438981882379,0.4207438424764792,0.3627624248082573,0.5356176060855057,,0.9808308836013604,0.6836378778236708,0.2883679434214738,0.9291943019107431,0.1943234630155839,,0.2552163317173551,0.4267302959615539,0.5950484267427856,0.7046750759057918,0.5759432163991635
144.1,,0.1052079197831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2708790164504989,
144.16666666666666,,,,,,,,,,,,,,,,,,0.2671629449540867,,,,,,,,,,,,,,,,,,,,
144.2,,0.138826534598228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9269412971937568,
144.3,,0.1052079197831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.33333333333334,,,,,,,,,,,,,,,,,,0.2749898242623368,,,,,,,,,,,,,,,,,,,,
144.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9188248139567418,
144.4,,0.908240771915006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.5,,0.1094909534218255,,,,,,,,,,,,,,,,0.2749898242623368,,,,,,,,,,,,,,,,,,,0.9038892904081408,
144.6,,0.1094909534218255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021241127501796,
144.66666666666666,,,,,,,,,,,,,,,,,,0.2749898242623368,,,,,,,,,,,,,,,,,,,,
144.7,,0.1061420645705678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939964628952192,
144.8,,0.7019199157078414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.83333333333334,,,,,,,,,,,,,,,,,,0.2749898242623368,,,,,,,,,,,,,,,,,,,,
144.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2977674360055051,
144.9,,0.1052079197831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,0.0818019974389671,0.1040064026902792,0.9985661623825912,0.5108412194313223,0.5320376416292943,,0.4674750058412519,0.3550147144897762,0.7917223027098539,0.5009417653430349,0.1121849036950738,0.6493828035261919,0.3879698339056047,,0.3675643989270942,,0.5738590239226871,2.479292955420963e-06,0.0125790062674274,0.8269011782761717,,0.6913360945712176,0.9999997530051392,0.4379502948727129,,0.2417413929868305,0.5787767681089659,0.000157980962353,,0.5935345943888919,0.3180698957203208,,,0.3085878552037671,,,0.1898535221392607,0.3362180127787051
145.25,,,,,,,,,,,,,,,,,,0.8848603984269866,,,,,,,,,,,,,,,,,,,,
145.5,,,,,,,,,,,,,,,,,,0.9944663187785778,,,,,,,,,,,,,,,,,,,,
145.75,,,,,,,,,,,,,,,,,,0.9532348134162888,,,,,,,,,,,,,,,,,,,,
146.0,0.4800179889985779,0.1040064026902792,0.9933219704400928,0.9999624963960658,0.6434507810596525,,0.4648901820918121,0.9999102743085396,0.4685925848242282,0.9913393518156418,0.1146151626444329,0.7486878488697525,0.3879698339056047,,0.3761310420526355,,0.7493282034792934,0.983794317862828,0.9999123925193362,0.339470928175848,,0.4613035240235646,0.7423331657453802,0.4346753887234785,,0.2415910747483553,0.0304861297050706,0.0077070176958546,,0.3153034559607721,0.974146198288616,,,,,,0.0288935118000282,0.3413183589575821
146.07692307692307,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.14285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3270784704500977,,,,,,,
146.15384615384616,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.23076923076923,,,,0.2595324691994843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.28571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3270784704500977,,,,,,,
146.30769230769232,,,,0.1206343925528711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.33333333333334,,,0.9989192433078202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.3846153846154,,,,0.107901987759325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.42857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324345077824409,,,,,,,
146.46153846153845,,,,0.9998224995474772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.53846153846155,,,,0.1265892559831466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.57142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324345077824409,,,,,,,
146.6153846153846,,,,0.7769743647379567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66666666666666,,,0.7391391123655785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.69230769230768,,,,0.9873895232891524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.71428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3550410137248606,,,,,,,
146.76923076923077,,,,0.9838024239066632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84615384615384,,,,0.9999981970132592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3294342490736913,,,,,,,
146.92307692307693,,,,0.9956154626520924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,0.2148289362434302,0.1396392181595868,0.9929152313135784,0.0904774175281091,0.9999480111529008,,0.4627447355362114,0.827528340083926,0.444405762043847,0.7301172737688865,0.1177263257056094,0.8343855599144364,0.3883701425833979,0.9952899458469304,0.3834465210138163,,0.9672218855331806,0.7113790904255234,0.4775717533504828,0.3099420600282894,,0.4396723391048167,0.9862445432227844,0.4224016840101589,,0.2533905176060638,0.6279120811619556,0.1329530530156845,,0.2819657794842151,0.2822327445127259,,,,,0.2695834259494255,0.8730615569943129,0.5370447875804532
147.5,,,0.999514233781744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0,0.2179758457817719,0.5204188844952884,0.9884762812949818,0.3045136183741826,1.549087525367069e-33,,0.931555749298837,0.1720476396768415,0.4426141791505878,0.9920192056832112,0.1315960622657286,0.3036398308467113,0.3872846251083532,0.0641566571273296,0.3674048079905254,,0.7510665810453595,0.0917994789503045,0.1553916458872071,,,,0.4142366586169573,0.0979425510053175,,0.2648416413561409,0.9990866844449274,0.0997896339668921,,0.089266593224624,0.8884612402619839,,,,,0.0862633717455957,0.2047171151504975,0.5880924021358385
148.0909090909091,,,,1.034418634847656e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.125,0.2285875521900201,,0.975336423850814,,,,,0.8617379908934433,,0.924374361114153,,0.9728345495814114,0.3872846251083532,,,,0.252243728144939,0.963879566958645,0.14767632594211,,,,,0.427062989914727,,0.5477251910578451,1.230481317518896e-10,0.986125328333207,,,0.2729836879016513,,,,,,,
148.1818181818182,,,,0.4709056706094135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.2,,,,,,,,,,,0.1253078581996009,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.25,0.5265088447977,,0.7131130038290306,,,,,0.677737305544424,,0.4812306548180186,,0.2896925810277752,0.9582904283699964,,,,0.3378798585510649,,0.1773466661781716,,,,,0.1295133484359931,,0.292669747308788,0.6000617496107924,,,,0.7137376475345671,,,,,,,
148.27272727272728,,,,0.1770645909839781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.36363636363637,,,,0.1785454779976918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.375,,,,,,,,,,,,0.112597162707157,0.905505153039142,,,,,,,,,,,,,,,,,,,,,,,,,
148.4,,,,,,,,,,,0.1144218602342695,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.45454545454547,,,,0.1790041595795412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.5,,,0.5588984652231649,,,,0.4616990464198981,,,,,0.303220983116841,0.6408544683482738,,,,,,,,,,,,,,,,,,,,,,,,,
148.54545454545453,,,,0.1692653094600083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.6,,,,,,,,,,,0.1104298628730825,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.625,,,0.9833336236155668,,,,,,,,,0.9499681575297214,0.3974131515690462,,,,,,,,,,,,,,,,,,,,,,,,,
148.63636363636363,,,,0.2137178400592922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.72727272727272,,,,0.167343095768355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.75,,,0.3339072461460345,0.9999913042147948,,,,,0.4345673805048437,,,0.9745652882179386,0.3872846251083532,0.9997784667019632,,,,0.081698642827936,,,,,,,,,,,,,,,,,,,,0.4535220330828038
148.8,,,,,,,,,,,0.004955349140198,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.8181818181818,,,,0.1772038571166144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.875,0.2023535071900437,,0.290595598960098,0.632804496813524,,,,,0.4367874289789814,0.9247739011720792,,0.2571481634102828,0.388635603322907,0.0531043657733678,,,,0.9998660086057264,,,,,0.9999999998101076,0.4413783833063534,,,0.6010300807178678,0.9978966434112828,,,0.6744386521757639,,0.9260521143521432,0.3443946590871155,,,0.6515605289032896,0.3559038348618747
148.9090909090909,,,,0.1605234381737123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0,0.8544114667770945,0.9612421836560444,0.129611618545907,0.9997530055896536,0.9992978224642568,0.9934558444636612,0.4627935324378785,0.703715667782527,0.4155728790651979,0.8089607000613235,0.157379814408043,0.3047137907814638,0.6965687544355322,0.7651802650771533,0.3607478233231384,,0.3136601814171965,0.9914014361376228,0.1737125026275595,,,0.4186063479809409,0.6742720005068035,0.7339744367038281,,0.2415910747483553,0.3916594922317138,0.0053075145504038,,0.2252455692416653,0.2881489255228886,0.1936049051993367,0.9430904407540344,0.2985170520628473,,0.2695834259494255,0.1299187096353278,0.294863138879446
150.0,0.1779923756514578,0.8927367526950489,0.3245157331406857,0.8841026831771736,0.1487969942253544,0.0005270761372011,0.4597818766640089,0.1642974264956278,0.7914931707079109,0.9878371615785438,0.1152146439283192,0.3123368519949898,0.3998535586311769,0.995828336858837,0.3570850644776538,,0.3360488013829024,0.0133617034081544,0.0637723837198372,,,0.3833631187470062,0.9851492269029182,0.4394851536448239,,0.2482933822267758,0.3749016442332783,0.311258891942335,0.4589154976137138,0.001042099453974,0.6840549899308999,0.2097425512931026,0.999428269713578,0.2552163317173551,,0.2721364660488135,0.2467036769969495,0.0271948104202912
151.0,0.0250374966359818,0.9470372782897964,0.3105367637725766,4.076478842162252e-06,0.1076184279877871,0.071381581302171,0.4648819990777499,0.0529917088594585,0.9612782394165318,0.1886553887096558,0.1122379373173562,0.2978122064885688,0.3963063985585961,0.947474997373841,0.3754191212615909,0.959593804524152,0.7341482147155125,0.0897325758658614,0.159903279351124,0.3533265116373794,0.2587227091280327,0.4553371341010179,0.6215209248065259,0.4265656805399641,0.3411983422202113,0.2533905176060638,0.174385145897191,0.9000040313832764,0.4589154976137138,0.3036914484179546,0.9721138744513476,0.1936049801478474,0.9158760530188078,0.353747535919651,0.423480946281112,0.1426606171208367,0.5996589176070509,0.3942849664791119
151.33333333333334,,,,,,,,,,,,,,0.177302012545269,,,,,,,,,,,,,,,,,,,,,,,,
151.66666666666666,,,,,,,,,,,,,,0.2377893820151942,,,,,,,,,,,,,,,,,,,,,,,,
152.0,0.5370714364205521,0.9978686876741608,0.3141876868092257,0.0302817223132129,,0.9986700651032016,0.4655754424957676,,0.4368026704358599,0.9951912215654982,0.1123828880690742,0.2950384753053202,0.1262426063653235,0.890670747195971,0.3733943245350578,0.3915761926193655,0.3243194532675195,0.8553696327459179,0.9993865719266156,0.3469828028808419,0.9883329527891132,0.6571493082743682,0.1838448714510598,0.4403756216085229,0.362026046392862,0.2636403144782582,0.4092707531477424,0.7060769605338101,0.671008946762465,0.3090650073813329,0.2881489255228886,0.1832093447748881,0.55150270673438,0.121546267148555,0.4115976923479513,0.2969520161647455,0.2136761113900048,0.1809686679596812
152.25,,,,0.9999420126446572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.5,,,,0.9999978741194472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.75,,,,0.0121121397033231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0,0.2240771129349119,0.9532999032938212,0.3068527034593023,0.0161729987744641,,0.0334816713372591,0.4652606258665037,,0.4345673805048437,,0.1144393093988684,0.2793492079826698,,0.0629775456127374,0.3733943245350578,0.3923856447597307,0.3190836012518316,0.56153692480034,0.1536256337256754,0.3437781550056204,0.2613749192149875,0.4494096292625187,0.764382443253431,0.4265656805399641,0.3440978781885996,0.2482933822267758,0.3829850719805331,7.196877444440911e-31,0.4478660601776713,0.296713051950417,0.2881489255228886,0.1936477841107037,0.6805402236498793,0.1118921328068153,0.4262320610713498,0.2846663075572995,0.1896503179098314,0.7857737342508666
153.5,,,,,,,,,,,,,,,,,,,,,,,0.308336044641864,,,,,,,,,,,,,,,
